x,y,z,dist_to_centroid,dist_to_principal_axis,R,G,B,color_oob,opacity,scale_phys_0,scale_phys_1,scale_phys_2,scale_ratio,linearity,planarity,sphericity,orientation_x,orientation_y,orientation_z,local_density,if_keep,part_label,confidence
-0.0115457293746302,0.002848290083199,-0.0046223519428014,0.0013002195751584,0.0008565804152169,0.4083565486924432,0.4083565486924432,0.4083565486924432,False,0.1277875851090838,4.3404968081843706e-05,0.0001186244526989,0.0001283696512076,2.957487515382587,0.0759151280465317,0.5859600295665551,0.338124842386913,-0.2828306311152164,0.7451586043136676,0.6039416267490385,6639.554589290714,True,wing_L,high
-0.0136119438370145,0.0031395274344222,-0.0037648849901322,0.0015842315431962,0.0011808215769647,0.3667707764994958,0.3667707764994958,0.3667707764994958,False,0.2287628183175697,3.424207617812186e-05,1.7697322844138515e-05,4.3722916777495627e-05,2.4705949686608664,0.2168391612028408,0.3784000371745326,0.4047608016226265,0.5027682082869536,-0.4363755207944166,-0.7461906817880586,2635.288749744566,True,body,high
-0.0121040906620621,0.0022282913492916,-0.0024470778403669,0.0011371400526993,0.0009868176325219,0.5189651238669541,0.5189651238669541,0.5189651238669541,False,0.0458673696807756,4.680671666235753e-05,3.7338428993178994e-05,6.005300158113366e-05,1.608343018183871,0.2205765668661864,0.1576655191229127,0.6217579140109009,-0.5009053830073816,0.6502014317861593,0.5712546677073691,2637.6536623755737,False,body,high
-0.0128202851379378,0.0029335898704464,-0.0028448623164741,0.0010524304385263,8.995242857129093e-05,0.3687400004594294,0.3687400004594294,0.3687400004594294,False,0.2056450465380124,0.000120673118351,5.056805774253768e-05,4.655558775560001e-05,2.592022229092916,0.5809501036059194,0.0332507358868991,0.3857991605071815,0.3967227640898454,-0.9087315567131184,-0.1296842561248878,3586.260870180226,False,body,high
-0.0109116751349041,0.0027210087527472,-0.0040316370317746,0.0013833917013043,0.0008834479383024,0.7476075711467401,0.7476075711467401,0.7476075711467401,False,0.410231697821897,8.282494331970057e-05,3.020478280384185e-05,3.244582037746371e-05,2.74211352081518,0.6082602767112765,0.0270575201599782,0.3646822031287451,-0.948693991310512,-0.3132640297510287,-0.0429576362882833,4782.361377330602,True,wing_L,high
-0.012050495166361,0.0030369725869645,-0.0021838703926599,0.0014840822939707,0.0010923621605034,0.4010207072956566,0.4010207072956566,0.4010207072956566,False,0.2993704391053932,2.97667186620012e-05,7.54770765020993e-05,2.650636912502328e-05,2.847507183880773,0.6056190827532478,0.0431965530208001,0.3511843642259519,0.8672351681540154,-0.1924236974582715,0.4592126781496395,2115.758523289573,False,body,high
-0.0125338341399663,0.0031559958505184,-0.0028025068319552,0.0010675768336184,0.0004461332644742,0.1906708090814781,0.1906708090814781,0.1906708090814781,False,0.1902048468569155,0.0001030854667898,4.36926132573933e-05,3.856771648495146e-05,2.6728434085563744,0.5761515699739219,0.0497150270744593,0.3741334029516187,0.9912683353674556,-0.0884007957176208,0.0978385742655977,2889.8534690632528,False,body,high
-0.0110043360212276,0.0026940506558951,-0.004153096637062,0.0013434360693311,0.0007827621744481,0.5912826026228728,0.5912826026228728,0.5912826026228728,False,0.1879694148469725,3.034822819832487e-05,7.76261384263729e-05,5.481274571347626e-05,2.5578474604543016,0.2938880276072828,0.3151582445177996,0.3909537278749175,0.2624625238907834,-0.9180028472977326,-0.2972947962984481,12534.56639860316,True,wing_L,high
-0.0107974300508956,0.0026898045262549,-0.004951707913665,0.0019828792093605,0.0009378106779229,0.5305802214915127,0.5305802214915127,0.5305802214915127,False,0.7642898797032084,0.0001030288066738,3.96888251040277e-05,0.000103286903838,2.602417772946264,0.0024988372644179,0.6132431045576769,0.3842580581779052,-0.317258269273734,0.7752859198864164,0.5461491856657007,4071.6901471951655,True,wing_L,high
-0.0110514307070755,0.0026976414218291,-0.0041889833687817,0.0013196810551938,0.000754871809757,0.6289749131806495,0.6289749131806495,0.6289749131806495,False,0.1062863212572628,7.40745576068194e-05,4.5683474592480925e-05,0.0001121572976211,2.455095603424012,0.3395475891631825,0.2531362971158916,0.4073161137209258,-0.1805450475618193,0.8529005914690431,0.4898612730892868,15012.05819721376,True,wing_L,high
