x,y,z,dist_to_centroid,dist_to_principal_axis,R,G,B,color_oob,opacity,scale_phys_0,scale_phys_1,scale_phys_2,scale_ratio,linearity,planarity,sphericity,orientation_x,orientation_y,orientation_z,local_density,if_keep,part_label,confidence
-0.0093849907938821,0.0028079719126289,-0.0048865253816836,0.0010185678238671,0.000403267527254,0.3902847233068142,0.3902847233068142,0.3902847233068142,False,0.1389347721565612,3.3287901105011004e-05,8.211842456858775e-05,8.140527726444203e-05,2.4669150605060537,0.0086843763490625,0.5859510385424158,0.4053645851085216,0.1952167106098251,0.3961408476319049,0.8971972273341884,10674.092208468805,True,wing_L,high
-0.0089478623837062,0.0034066147165173,-0.0053071758514231,0.0018419602640906,0.0006224230630922,0.416575940561378,0.416575940561378,0.416575940561378,False,0.2831565230870572,9.127763680167862e-05,7.984164436880527e-05,3.30037890981233e-05,2.765671436400888,0.1252879986115398,0.5131361515466033,0.3615758498418568,-0.0730570437921402,-0.3775862468016023,-0.9230879127031362,13965.304132748372,True,wing_L,high
-0.0103376226908952,-0.0001182204619416,-0.0047507389766328,0.0022273557501882,0.0008161005476604,0.3942577579535065,0.3942577579535065,0.3942577579535065,False,0.1965807464750628,5.142227253543197e-05,4.4244131141443074e-05,0.0001285109436539,2.9045873506493773,0.5998607505838798,0.0558562655435813,0.3442829838725388,0.0392267201007566,-0.1790245704261388,0.9830622908106452,6729.540704131364,True,wing_R,high
-0.0098539513634128,-0.0002759869074388,-0.0047357296191238,0.0023817707977633,0.0012086995027209,0.3787015746877533,0.3787015746877533,0.3787015746877533,False,0.1556415890684253,5.6720723269512416e-05,3.876699429220967e-05,0.0001047518743759,2.702089142800391,0.4585230707574215,0.1713929138190088,0.3700840154235696,0.5767703101800735,-0.5985881515660911,0.5559030797715294,5233.930069410847,True,wing_R,high
-0.0088478070170011,0.0037256484733394,-0.0055450852467583,0.002217645086108,0.0006613511530785,0.5170832862484507,0.5170832862484507,0.5170832862484507,False,0.0702066721507845,4.592928594351184e-05,4.8428437327019526e-05,0.0001260598154198,2.7446500164389693,0.6158296982610176,0.0198251232970896,0.3643451784418927,0.8490632969529497,0.0885649903581944,0.5208145161669748,11891.618026748472,True,wing_L,high
-0.0091716117831229,0.0030343820069444,-0.0050252653761242,0.0013524478864259,0.0005196126120462,0.3831643469615109,0.3831643469615109,0.3831643469615109,False,0.1969731628259318,7.345458980166063e-05,3.44542423158932e-05,0.0001004217789108,2.9146419181162657,0.2685392491714427,0.3883654313711673,0.3430953194573899,-0.1191788721653598,-0.4268427952283975,-0.8964382993775988,10037.100871542969,True,wing_L,high
-0.0098120710214979,0.0029803835357462,-0.0053347403327191,0.0011271237385158,0.0003897090358647,0.3449933877150945,0.3449933877150945,0.3449933877150945,False,0.5867304078478659,4.0547066715934985e-05,0.0001193030680812,7.351794389436921e-05,2.9423353584887173,0.3837715569538245,0.2763623577221579,0.3398660853240175,0.1841909468961319,0.3400540902169131,0.9221913634426718,6941.349746259122,True,wing_L,high
-0.0092068007573163,0.0036009056629061,-0.0055267178687777,0.0019327829314736,0.0004664132419955,0.4113798775550312,0.4113798775550312,0.4113798775550312,False,0.5453245381294618,5.127301534422409e-05,3.328488538907214e-05,1.9444512046992164e-05,2.636888764311029,0.3508303507095827,0.2699348429024877,0.3792348063879295,-0.0451002755241802,-0.355157061729796,-0.93371806593377,9170.493636240932,True,wing_L,high
-0.0091232356668005,0.003125823253721,-0.0050668412821767,0.0014592657248281,0.0005328501278397,0.4646559087688663,0.4646559087688663,0.4646559087688663,False,0.0907645052766491,8.868599546194716e-05,6.049163074556501e-05,3.401327382463332e-05,2.6073936875114447,0.3179122540094802,0.2985630006520348,0.3835247453384849,-0.0907503762526625,-0.3096228769733982,-0.9465189080333876,13989.778690892052,True,wing_L,high
-0.0093998487949339,0.0028581200157147,-0.0049546663897874,0.0010591610806406,0.0003689834219651,0.3544943968837043,0.3544943968837043,0.3544943968837043,False,0.0687951088297495,0.0001428276617787,0.0001363831262025,5.786724661035033e-05,2.468195225193785,0.0451210605564421,0.5497246024637968,0.405154336979761,-0.2494914353802677,-0.3382288874817618,-0.9073892457731378,8426.223066435037,True,wing_L,high
